domain,decision,priority,strict_verdict,why,follow,aclass,example_anchor,backlink_url,authority,dr,ascore,traffic,positions,is_spam,links,ip,country,tier_reason,link_checked
thehomefixitpage.com,DISAVOW,P2 – Recommended (disavow),UPGRADED review→disavow,Borderline — manual check,dofollow,commercial,www.ngwindows.com/,https://www.thehomefixitpage.com/show-notes?p=24,13,0.0,13,0,0,,6,104.21.82.128,,exact-match commercial anchor,yes
thekerrieshow.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,windows and doors,http://www.thekerrieshow.com/2022/11/5-home-upgrades-that-could-completely.html,4,0.0,4,0,0,,1,192.178.218.121,us,exact-match commercial anchor,yes
themoneyguy.co.uk,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,North Georgia Replacement Windows,https://themoneyguy.co.uk/bay-windows-complete-info-perspective-buyer/,3,0.0,3,0,0,,1,178.33.200.187,fr,exact-match commercial anchor,yes
thesuburbansocialite.com,DISAVOW,P2 – Recommended (disavow),UPGRADED review→disavow,Borderline — manual check,dofollow,commercial,replacement window company,https://www.thesuburbansocialite.com/what-should-you-do-if-neighborhood-kids-damage-your-property/,13,0.0,13,0,0,,1,75.119.206.187,us,exact-match commercial anchor,yes
thetaleofwhatif.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,North Georgia Replacement Windows,https://www.thetaleofwhatif.com/single-post/3-surefire-means-of-improving-real-estate-value,0.0,0.0,0,0,0,,1,34.149.87.45,,exact-match commercial anchor,yes
tooder.pics,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,nofollow,commercial,https://www.ngwindows.com/blog/should-homeowners-replace-or-repair-foggy-windows,https://tooder.pics/articles/quanto-tempo-dura-o-reenvidracamento-de-janelas-302656,0.0,0.0,0,0,0,,5,172.67.205.226,,exact-match commercial anchor,yes
topdoorswindows.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,nofollow,commercial,North Georgia Replacement Windows,https://www.topdoorswindows.com/2040/north-georgia-replacement-windows,2,0.0,2,0,0,,3,145.223.126.72,us,exact-match commercial anchor,yes
towncontractors.com,DISAVOW,P2 – Recommended (disavow),UPGRADED review→disavow,Borderline — manual check,nofollow,commercial,http://www.ngwindows.com/,https://www.towncontractors.com/north-georgia-replacement-windows-inc-roswell-30076-door-installers,10,0.0,10,0,0,,1,104.21.87.210,,exact-match commercial anchor,yes
usedpatiofurniture.org,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,Sunroom Designs 404 (Page Not Found) Error - Ever feel like you're in the wrong place?,http://www.usedpatiofurniture.org/tag/sunroom-designs,0.0,0.0,0,0,0,,1,,,exact-match commercial anchor,yes
vuink.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,The Impact of Windows on Home Design | North Georgia Replacement Windows,https://vuink.com/post/atlasos-d-dnet,4,0.0,4,0,0,,1,159.65.227.229,us,exact-match commercial anchor,yes
wants.cfd,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,nofollow,commercial,northgeorgiawindows.net,http://wants.cfd/domain/domain/part/170306,3,0.0,3,0,0,,59,104.21.44.63,,exact-match commercial anchor,yes
wateratworkministry.org,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,ngwindowsnew_781435417.png,https://www.wateratworkministry.org/become-a-sponsor,4,0.0,4,0,0,,1,34.149.87.45,us,exact-match commercial anchor,yes
wealthinsidermag.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,North Georgia Replacement Windows,https://wealthinsidermag.com/7-tips-to-boost-your-air-conditioner-this-summer/,5,0.0,5,0,0,,1,45.56.65.145,us,exact-match commercial anchor,yes
wecaksu.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,"WebNorth Georgia Replacement Windows offers a variety of custom and decorative door options. Whether you are looking to replace your main entry door, French, or back patio … North ",https://wstn.wecaksu.com/north-georgia-windows-showroom/39451071,0.0,0.0,0,0,0,,2,188.114.96.2,,exact-match commercial anchor,yes
windowdigest.com,DISAVOW,P2 – Recommended (disavow),UPGRADED review→disavow,Legitimate / high-authority — keep,dofollow,commercial,https://www.ngwindows.com/blog/which-exterior-window-frame-color-will-enhance-my-home-most,https://windowdigest.com/exterior-window-frame-colour-ideas/,4,0.0,4,0,0,,2,172.67.213.66,,exact-match commercial anchor,yes
windowgrade.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,https://www.ngwindows.com/,https://windowgrade.com/atlanta/ng-windows,0.0,0.0,0,0,0,,1,52.162.107.14,us,exact-match commercial anchor,yes
writeradar.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,nofollow,commercial,ngwindows.com,https://www.writeradar.com/business/north-georgia-replacement-windows-1d9863,0.0,0.0,0,0,0,,2,172.67.222.159,,exact-match commercial anchor,yes
youaskedme.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,https://www.ngwindows.com/blog/commonwindowscams,https://youaskedme.com/home-improvement/window-replacement-wisdom-how-spot-best-companies/,2,0.0,2,0,0,,1,63.250.43.146,us,exact-match commercial anchor,yes
